,avg_unemployment,survey_year,Auth Identifier,Outcome,number_of_internships,primary_major,Gender,primary_college,Outcome_binary,Total Unique Fairs Attended,total_apps,Educations Cumulative Gpa,ipp_flag,Internship_binary,binary_cont_education,binary_still_looking,fairs_above_avg,apps_above_avg
3291,3.6,2023,dbj4njw,Still Looking,1,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,115,2.95,0,1,0,1,0,1
3292,3.6,2023,wkc5hy,Working,3,Statistics,Male,College and Graduate School of Arts & Sciences,1,0,118,,0,1,0,0,0,1
3293,3.6,2023,bng3qf,Working,3,Architecture,Female,School of Architecture,1,5,92,3.6,1,1,0,0,1,1
3294,3.6,2023,rks3ya,Still Looking,1,Architecture,Male,School of Architecture,0,1,6,,0,1,0,1,0,0
3295,3.6,2023,sf7hhy,Working,1,Anthropology,Female,College and Graduate School of Arts & Sciences,1,4,66,,0,1,0,0,1,1
3296,3.6,2023,mk3ywq,Working,0,Psychology,Female,College and Graduate School of Arts & Sciences,1,1,117,3.14,0,0,0,0,0,1
3297,3.6,2023,ges4aw,Working,1,Economics,Male,College and Graduate School of Arts & Sciences,1,4,408,3.81,0,1,0,0,1,1
3298,3.6,2023,reb8ca,Still Looking,0,Education - Speech Communication Disorders,Female,School of Education and Human Development,0,2,4,,0,0,0,1,1,0
3299,3.6,2023,coj9bxr,Working,2,Economics,Female,College and Graduate School of Arts & Sciences,1,0,35,3.68,0,1,0,0,0,0
3300,3.6,2023,at8dcg,Still Looking,1,Biology,Female,College and Graduate School of Arts & Sciences,0,0,11,,1,1,0,1,0,0
3301,3.6,2023,acf5whv,Working,1,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,4,6,,1,1,0,0,1,0
3302,3.6,2023,rkb5tc,Working,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,0,0,4.0,0,1,0,0,0,0
3303,3.6,2023,hf5bu,Working,2,Anthropology,Female,College and Graduate School of Arts & Sciences,1,2,50,,1,1,0,0,1,1
3304,3.6,2023,jmw2fhd,Still Looking,0,Engineering - Chemical Engineering,Male,School of Engineering & Applied Science,0,1,20,3.4,0,0,0,1,0,0
3305,3.6,2023,jmw2fhd,Still Looking,0,Engineering - Chemical Engineering,Male,School of Engineering & Applied Science,0,1,20,3.83,0,0,0,1,0,0
3306,3.6,2023,eem8ywn,Working,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,0,1,,1,1,0,0,0,0
3307,3.6,2023,amr7ed,Working,1,Psychology,Female,College and Graduate School of Arts & Sciences,1,0,19,,1,1,0,0,0,0
3308,3.6,2023,mdt7rz,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,1,30,3.9,0,1,0,0,0,0
3309,3.6,2023,jtm8arb,Continuing Education,3,Spanish,Male,College and Graduate School of Arts & Sciences,0,1,172,3.66,0,1,1,0,0,1
3310,3.6,2023,crs7sen,Still Looking,1,Government,Female,College and Graduate School of Arts & Sciences,0,0,12,3.9,0,1,0,1,0,0
3311,3.6,2023,sdl7yuv,Working,1,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,30,3.68,0,1,0,0,0,0
3312,3.6,2023,clm4aae,Continuing Education,1,Education - Special Education,Female,School of Education and Human Development,0,0,31,,0,1,1,0,0,0
3313,3.6,2023,spc3z,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,13,4.3,0,0,1,0,0,0
3314,3.6,2023,spc3z,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,13,,0,0,1,0,0,0
3315,3.6,2023,eph3rrp,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,14,,0,1,0,0,0,0
3316,3.6,2023,jk5rz,Still Looking,3,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,8,,0,1,0,1,0,0
3317,3.6,2023,xxh4qg,Working,2,Education - English Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0
3318,3.6,2023,uqh2hg,Still Looking,0,History,Male,College and Graduate School of Arts & Sciences,0,0,0,3.83,0,0,0,1,0,0
3319,3.6,2023,ejt9wu,Military,2,Education - Research Statistics & Evaluation,Male,School of Education and Human Development,0,0,0,,0,1,0,0,0,0
3320,3.6,2023,ksh6sz,Still Looking,3,Anthropology,Female,College and Graduate School of Arts & Sciences,0,0,136,3.62,0,1,0,1,0,1
3321,3.6,2023,ksh6sz,Still Looking,3,Anthropology,Female,College and Graduate School of Arts & Sciences,0,0,136,4.2,0,1,0,1,0,1
3322,3.6,2023,wmk9umk,Still Looking,0,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,245,,0,0,0,1,0,1
3323,3.6,2023,dz8pa,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,40,,0,1,0,0,0,0
3324,3.6,2023,dz8pa,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,40,3.93,0,1,0,0,0,0
3325,3.6,2023,ah4gb,Working,0,Physics,Female,College and Graduate School of Arts & Sciences,1,0,6,,0,0,0,0,0,0
3326,3.6,2023,tp5yxz,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,1,,0,0,1,0,0,0
3327,3.6,2023,trb7ap,Working,2,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,4,31,3.7,0,1,0,0,1,0
3328,3.6,2023,qom3wa,Still Looking,0,Biology,Male,College and Graduate School of Arts & Sciences,0,0,5,,0,0,0,1,0,0
3329,3.6,2023,rwa4se,Working,1,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,4,126,3.96,0,1,0,0,1,1
3330,3.6,2023,nhk6up,Working,3,Data Science,Male,School of Data Science,1,6,21,3.91,0,1,0,0,1,0
3331,3.6,2023,nhk6up,Working,3,Data Science,Male,School of Data Science,1,6,21,,0,1,0,0,1,0
3332,3.6,2023,ctl9gat,Working,1,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,2,400,3.58,0,1,0,0,1,1
3333,3.6,2023,bja3xe,Working,1,Engineering - Aerospace Engineering,Male,School of Engineering & Applied Science,1,2,59,4.31,0,1,0,0,1,1
3334,3.6,2023,bja3xe,Working,1,Engineering - Aerospace Engineering,Male,School of Engineering & Applied Science,1,2,59,3.28,0,1,0,0,1,1
3335,3.6,2023,xs9tx,Working,0,Biology,Female,College and Graduate School of Arts & Sciences,1,1,15,,0,0,0,0,0,0
3336,3.6,2023,ujb3bu,Working,0,Data Science,Male,School of Data Science,1,0,7,,0,0,0,0,0,0
3337,3.6,2023,mdm6ua,Continuing Education,2,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,0,4,9,4.25,0,1,1,0,1,0
3338,3.6,2023,mdm6ua,Continuing Education,2,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,0,4,9,,0,1,1,0,1,0
3339,3.6,2023,rg2jg,Working,2,Architecture,Female,School of Architecture,1,1,36,3.87,0,1,0,0,0,0
3340,3.6,2023,rg2jg,Working,2,Architecture,Female,School of Architecture,1,1,36,,0,1,0,0,0,0
3341,3.6,2023,mkr9ua,Working,1,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,4,212,3.93,0,1,0,0,1,1
3342,3.6,2023,mkr9ua,Working,1,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,4,212,4.0,0,1,0,0,1,1
3343,3.6,2023,jjs6na,Working,0,Interdisciplinary (SCPS-BIS),Male,School of Continuing and Professional Studies,1,0,3,3.81,0,0,0,0,0,0
3344,3.6,2023,dxy2sp,Working,0,Education - Counselor Education,Female,School of Education and Human Development,1,2,0,,0,0,0,0,1,0
3345,3.6,2023,dxy2sp,Working,0,Education - Counselor Education,Female,School of Education and Human Development,1,2,0,3.72,0,0,0,0,1,0
3346,3.6,2023,faa2fx,Working,3,Architecture - Urban & Environmental Planning,Female,School of Architecture,1,1,6,3.87,0,1,0,0,0,0
3347,3.6,2023,ek6ge,Not Seeking,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,1,16,3.98,0,1,0,0,0,0
3348,3.6,2023,eht4cyf,Continuing Education,0,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0
3349,3.6,2023,sew4wbs,Volunteering,2,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,14,,0,1,0,0,0,0
3350,3.6,2023,ceh7rhk,Continuing Education,0,Architecture,Female,School of Architecture,0,0,0,,0,0,1,0,0,0
3351,3.6,2023,drz4gek,Continuing Education,2,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,1,24,4.22,0,1,1,0,0,0
3352,3.6,2023,drz4gek,Continuing Education,2,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,1,24,,0,1,1,0,0,0
3353,3.6,2023,drz4gek,Continuing Education,2,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,1,24,3.78,0,1,1,0,0,0
3354,3.6,2023,rqx3nu,Working,1,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,0,17,3.77,0,1,0,0,0,0
3355,3.6,2023,rqx3nu,Working,1,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,0,17,3.96,0,1,0,0,0,0
3356,3.6,2023,cz7dhw,Still Looking,2,Psychology,Female,College and Graduate School of Arts & Sciences,0,2,90,3.88,0,1,0,1,1,1
3357,3.6,2023,erc4hu,Working,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,0,0,,0,1,0,0,0,0
3358,3.6,2023,wks2fs,Continuing Education,3,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,4,,0,1,1,0,0,0
3359,3.6,2023,ra5rc,Still Looking,0,Data Science,Female,School of Data Science,0,3,127,,0,0,0,1,1,1
3360,3.6,2023,ekm8evg,Continuing Education,1,Biology,Female,College and Graduate School of Arts & Sciences,0,0,18,,0,1,1,0,0,0
3361,3.6,2023,ah7ch,Working,0,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,1,1,4,3.5,0,0,0,0,0,0
3362,3.6,2023,ncf6ns,Still Looking,0,Biology,Male,College and Graduate School of Arts & Sciences,0,0,6,3.78,0,0,0,1,0,0
3363,3.6,2023,mjt6vj,Working,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,5,109,3.51,0,1,0,0,1,1
3364,3.6,2023,atr8ycp,Working,3,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,0,7,,0,1,0,0,0,0
3365,3.6,2023,atr8ycp,Working,3,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,0,7,3.94,0,1,0,0,0,0
3366,3.6,2023,bam5cf,Working,0,Engineering - Chemical Engineering,Female,School of Engineering & Applied Science,1,0,0,,0,0,0,0,0,0
3367,3.6,2023,rkk8tur,Continuing Education,1,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,2,12,3.9,0,1,1,0,1,0
3368,3.6,2023,mmk2dpy,Working,2,Linguistics,Female,College and Graduate School of Arts & Sciences,1,2,114,,0,1,0,0,1,1
3369,3.6,2023,cfe5qf,Still Looking,2,American Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,5,222,,0,1,0,1,1,1
3370,3.6,2023,ral4nv,Working,3,Psychology,Female,College and Graduate School of Arts & Sciences,1,0,40,,0,1,0,0,0,0
3371,3.6,2023,ack3j,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,2,91,,0,1,0,0,1,1
3372,3.6,2023,rl6qw,Continuing Education,1,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,0,26,,0,1,1,0,0,0
3373,3.6,2023,cap4ms,Working,3,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,5,564,3.14,0,1,0,0,1,1
3374,3.6,2023,aaa4dpn,Working,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,8,155,3.6,0,1,0,0,1,1
3375,3.6,2023,jdm2fz,Continuing Education,1,Psychology,Male,College and Graduate School of Arts & Sciences,0,1,0,3.67,0,1,1,0,0,0
3376,3.6,2023,kjn6zrn,Still Looking,1,Anthropology,Female,College and Graduate School of Arts & Sciences,0,2,36,,0,1,0,1,1,0
3377,3.6,2023,le7fp,Still Looking,3,Statistics,Female,College and Graduate School of Arts & Sciences,0,3,20,4.0,0,1,0,1,1,0
3378,3.6,2023,nvm6nf,Working,1,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,5,6,3.7,0,1,0,0,1,0
3379,3.6,2023,ras9eu,Working,3,Sociology,Female,College and Graduate School of Arts & Sciences,1,2,27,3.77,0,1,0,0,1,0
3380,3.6,2023,ras9eu,Working,3,Sociology,Female,College and Graduate School of Arts & Sciences,1,2,27,,0,1,0,0,1,0
3381,3.6,2023,kay4maq,Continuing Education,3,Applied Statistics,Female,College and Graduate School of Arts & Sciences,0,0,434,,0,1,1,0,0,1
3382,3.6,2023,kay4maq,Continuing Education,3,Applied Statistics,Female,College and Graduate School of Arts & Sciences,0,0,434,3.91,0,1,1,0,0,1
3383,3.6,2023,jb7sx,Working,1,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,1,91,,0,1,0,0,0,1
3384,3.6,2023,sl7ec,Working,3,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,4,23,,0,1,0,0,1,0
3385,3.6,2023,arz3hqa,Working,3,Spanish,Female,College and Graduate School of Arts & Sciences,1,2,34,,1,1,0,0,1,0
3386,3.6,2023,nmf5mcq,Still Looking,3,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,3,20,,0,1,0,1,1,0
3387,3.6,2023,nmf5mcq,Still Looking,3,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,3,20,3.9,0,1,0,1,1,0
3388,3.6,2023,dgq8bc,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,5,415,3.77,0,1,0,0,1,1
3389,3.6,2023,dgq8bc,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,5,415,,0,1,0,0,1,1
3390,3.6,2023,lha8nf,Working,2,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0
3391,3.6,2023,ner8zj,Continuing Education,1,Biology,Male,College and Graduate School of Arts & Sciences,0,0,0,3.98,0,1,1,0,0,0
3392,3.6,2023,jrt3fwq,Continuing Education,3,Engineering - Biomedical Engineering,Male,School of Engineering & Applied Science,0,0,58,4.0,0,1,1,0,0,1
3393,3.6,2023,jrt3fwq,Continuing Education,3,Engineering - Biomedical Engineering,Male,School of Engineering & Applied Science,0,0,58,4.35,0,1,1,0,0,1
3394,3.6,2023,icy4r,Continuing Education,0,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,8,220,3.46,0,0,1,0,1,1
3395,3.6,2023,rcg3hxr,Working,0,Engineering - Aerospace Engineering,Male,School of Engineering & Applied Science,1,3,47,3.8,0,0,0,0,1,0
3396,3.6,2023,skz9uw,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,4,43,3.9,0,1,0,0,1,0
3397,3.6,2023,skz9uw,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,4,43,,0,1,0,0,1,0
3398,3.6,2023,dm5jwu,Continuing Education,0,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0
3399,3.6,2023,dm5jwu,Continuing Education,0,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,0,3.39,0,0,1,0,0,0
3400,3.6,2023,wl9wgc,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,0,3,4.45,0,1,0,0,0,0
3401,3.6,2023,wl9wgc,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,0,3,3.95,0,1,0,0,0,0
3402,3.6,2023,mml8nt,Still Looking,2,Biology,Female,College and Graduate School of Arts & Sciences,0,0,1,,0,1,0,1,0,0
3403,3.6,2023,xz7ab,Working,0,Physics,Female,College and Graduate School of Arts & Sciences,1,0,2,,0,0,0,0,0,0
3404,3.6,2023,mp8dy,Still Looking,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,3,32,3.5,0,1,0,1,1,0
3405,3.6,2023,eni3nxe,Continuing Education,0,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,0,0,0,,0,0,1,0,0,0
3406,3.6,2023,mcr2dq,Continuing Education,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,0,3,46,,0,1,1,0,1,0
3407,3.6,2023,am9zv,Working,1,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,6,64,,0,1,0,0,1,1
3408,3.6,2023,am9zv,Working,1,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,6,64,3.8,0,1,0,0,1,1
3409,3.6,2023,crh3x,Not Seeking,3,Architecture,Female,School of Architecture,0,0,22,,0,1,0,0,0,0
3410,3.6,2023,bsw2vy,Working,2,Philosophy,Female,College and Graduate School of Arts & Sciences,1,0,4,,0,1,0,0,0,0
3411,3.6,2023,neb6qe,Still Looking,1,Sociology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,0,1,0,0
3412,3.6,2023,sds6ayv,Still Looking,0,Statistics,Male,College and Graduate School of Arts & Sciences,0,2,12,,0,0,0,1,1,0
3413,3.6,2023,zff7dc,Working,1,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0
3414,3.6,2023,rd3bt,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,2,,0,1,0,0,0,0
3415,3.6,2023,jcr4vqp,Still Looking,1,Psychology,Male,College and Graduate School of Arts & Sciences,0,0,27,3.6,0,1,0,1,0,0
3416,3.6,2023,ag2eu,Working,0,Biology,Male,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0
3417,3.6,2023,ktw3bq,Working,1,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,0,0,,0,1,0,0,0,0
3418,3.6,2023,ped9zgx,Continuing Education,1,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,0,9,128,3.72,0,1,1,0,1,1
3419,3.6,2023,iru6wvn,Working,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,17,3.71,0,1,0,0,0,0
3420,3.6,2023,lz4wa,Working,1,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,0,3,4.0,0,1,0,0,0,0
3421,3.6,2023,lz4wa,Working,1,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,0,3,,0,1,0,0,0,0
3422,3.6,2023,fts3qds,Working,1,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,2,269,3.82,0,1,0,0,1,1
3423,3.6,2023,ms4azb,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,1,6,,0,1,0,0,0,0
3424,3.6,2023,met4jb,Working,0,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,2,4.0,0,0,0,0,0,0
3425,3.6,2023,met4jb,Working,0,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,2,3.87,0,0,0,0,0,0
3426,3.6,2023,met4jb,Working,0,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,2,,0,0,0,0,0,0
3427,3.6,2023,fs3unu,Still Looking,2,Architecture,Male,School of Architecture,0,0,65,3.8,0,1,0,1,0,1
3428,3.6,2023,fs3unu,Still Looking,2,Architecture,Male,School of Architecture,0,0,65,,0,1,0,1,0,1
3429,3.6,2023,iad4de,Working,0,Engineering - Chemical Engineering,Female,School of Engineering & Applied Science,1,2,75,3.92,0,0,0,0,1,1
3430,3.6,2023,bt4qb,Working,0,Sociology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0
3431,3.6,2023,mw9sv,Still Looking,2,Physics,Male,College and Graduate School of Arts & Sciences,0,0,0,3.77,0,1,0,1,0,0
3432,3.6,2023,arf4ce,Continuing Education,1,Economics,Male,College and Graduate School of Arts & Sciences,0,5,1,3.56,0,1,1,0,1,0
3433,3.6,2023,arf4ce,Continuing Education,1,Economics,Male,College and Graduate School of Arts & Sciences,0,5,1,3.78,0,1,1,0,1,0
3434,3.6,2023,rs9hh,Working,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,8,3.93,0,1,0,0,0,0
3435,3.6,2023,vud7da,Working,0,Education - Curriculum & Instruction,Female,School of Education and Human Development,1,0,0,,0,0,0,0,0,0
3436,3.6,2023,sc3xry,Still Looking,0,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,0,2,156,,0,0,0,1,1,1
3437,3.6,2023,mt4axs,Still Looking,0,Chemistry,Male,College and Graduate School of Arts & Sciences,0,0,3,,0,0,0,1,0,0
3438,3.6,2023,njg6waj,Continuing Education,1,Education - Kinesiology,Female,School of Education and Human Development,0,0,0,,0,1,1,0,0,0
3439,3.6,2023,tdc7mkw,Working,2,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,0,362,3.53,0,1,0,0,0,1
3440,3.6,2023,jrs4fv,Continuing Education,0,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,0,4,233,4.0,0,0,1,0,1,1
3441,3.6,2023,jrs4fv,Continuing Education,0,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,0,4,233,3.7,0,0,1,0,1,1
3442,3.6,2023,ask7hd,Continuing Education,1,Statistics,Female,College and Graduate School of Arts & Sciences,0,4,73,,1,1,1,0,1,1
3443,3.6,2023,ask7hd,Continuing Education,1,Statistics,Female,College and Graduate School of Arts & Sciences,0,4,73,3.92,1,1,1,0,1,1
3444,3.6,2023,bnj8f,Still Looking,0,Data Science,Male,School of Data Science,0,5,6,,0,0,0,1,1,0
